ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,ADDRESSLINE2,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10384,34,100,4846.7,2/23/2005 0:00,Shipped,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Medium
10395,32,100,3370.56,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Medium
10400,64,100,9661.44,4/1/2005 0:00,Shipped,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,94217,USA,NA,Frick,Sue,Large
10414,19,100,2764.88,5/6/2005 0:00,On Hold,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,51003,USA,NA,Yoshido,Juri,Small
10103,42,100,5398.26,1/29/2003 0:00,Shipped,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,31,100,4305.28,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,75012,France,EMEA,Bertrand,Marie,Medium
10126,22,100,3347.74,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,28023,Spain,EMEA,Sommer,Mart》,Medium
10140,26,100,3188.12,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,9408 Furth Circle,,Burlingame,94217,USA,NA,Hirano,Juri,Medium
10150,20,100,3191.2,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Medium
10164,21,100,3536.82,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,Kirchgasse 6,,Graz,8010,Austria,EMEA,Mendel,Roland,Medium
10175,33,100,5362.83,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",35 King George,,London,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,28,100,3433.36,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,71270,USA,NA,Cervantes,Francisca,Medium
10194,26,100,4263.74,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,69004,France,EMEA,Saveley,Mary,Medium
10207,31,100,4076.19,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6251 Ingle Ln.,,Boston,51003,USA,NA,Franco,Valarie,Medium
10217,48,100,7020.48,2/4/2004 0:00,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,69045,Singapore,APAC,Victorino,Wendy,Large
10229,50,100,6426.5,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10245,28,100,4591.72,5/4/2004 0:00,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,567 North Pendale Street,,New Haven,97823,USA,NA,Murphy,Leslie,Medium
10259,26,100,4033.38,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,69045,Singapore,APAC,Victorino,Wendy,Medium
10270,32,100,4302.08,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,2067,Australia,APAC,Huxley,Adrian,Medium
10281,44,100,7020.64,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,7586 Pompton St.,,Allentown,70267,USA,NA,Yu,Kyung,Large
10291,30,100,3855.9,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,?kergatan 24,,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10305,38,100,6680.78,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,51247,USA,NA,Hernandez,Marta,Medium
10313,40,100,6678,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10322,46,61.99,2851.54,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,62005,USA,NA,Young,Valarie,Small
10334,26,100,3188.12,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",Berguvsv�gen  8,,Lule,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10347,27,100,4428,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium
10357,43,100,5780.92,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10370,35,65.63,2297.05,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small
10381,37,100,6231.54,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Medium
10391,37,46.9,1735.3,3/9/2005 0:00,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small
10411,27,100,4427.73,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10425,38,100,5894.94,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Medium
10108,33,100,5265.15,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10122,42,100,7599.9,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,13008,France,EMEA,Lebihan,Laurence,Large
10135,42,100,8008.56,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Large
10147,48,100,9245.76,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,58339,USA,NA,Nelson,Allen,Large
10159,41,100,8296.35,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Large
10169,30,100,5019.9,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10181,27,100,5411.07,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10191,21,100,3840.9,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,20,100,3930.4,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10211,41,100,7498.9,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Large
10225,27,100,4517.91,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,28,100,5774.72,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Medium
10253,24,100,3922.56,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,44,100,9160.36,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Large
10276,50,100,9631,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,58339,USA,NA,Barajas,Miguel,Large
10287,21,100,3432.24,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
10300,33,100,5521.89,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Medium
10310,33,100,6934.62,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10320,31,100,6876.11,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",Berguvsv�gen  8,,Lule,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10329,41,71.47,2930.27,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Small
10341,45,79.65,3584.25,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Medium
10363,33,85.39,2817.87,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10375,45,76,3420,2/3/2005 0:00,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Medium
10389,26,99.04,2575.04,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,?kergatan 24,,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10419,12,100,1961.28,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Small
10105,41,100,8690.36,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Large
10117,33,100,6034.38,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Medium
10127,46,100,11279.2,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,207,S12_1108,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Large
10142,33,100,8023.29,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Large
10153,20,100,4904,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,207,S12_1108,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10165,44,100,8594.52,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Large
10176,33,100,7474.5,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Large
10185,21,100,3883.74,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Medium
10196,47,100,8887.7,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,Super Scale Inc.,567 North Pendale Street,,New Haven,97823,USA,NA,Murphy,Leslie,Large
10208,46,100,8602.92,1/2/2004 0:00,Shipped,1,1,2004,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,69004,France,EMEA,Saveley,Mary,Large
10220,32,100,7181.44,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,207,S12_1108,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,2,Ireland,EMEA,Cassidy,Dean,Large
10231,42,100,8378.58,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,207,S12_1108,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,28023,Spain,EMEA,Fernandez,Jesus,Large
10247,44,100,10606.2,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,207,S12_1108,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Large
10272,35,100,5818.4,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,207,S12_1108,Diecast Classics Inc.,7586 Pompton St.,,Allentown,70267,USA,NA,Yu,Kyung,Medium
10282,41,100,7071.27,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Large
10293,46,100,8411.56,9/9/2004 0:00,Shipped,3,9,2004,Classic Cars,207,S12_1108,Amica Models & Co.,Via Monte Bianco 34,,Torino,10100,Italy,EMEA,Accorti,Paolo,Large
10306,31,100,6570.76,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,"AV Stores, Co.",Fauntleroy Circus,,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10314,38,100,7975.44,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,Heintze Collectables,Smagsloget 45,,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Large
10325,42,64,2688,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10336,33,57.22,1888.26,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,75012,France,EMEA,Bertrand,Marie,Small
10348,48,52.36,2513.28,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,28023,Spain,EMEA,Sommer,Mart》,Small
10359,42,100,4764.48,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10371,32,100,3560.64,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10382,34,100,3823.64,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10395,33,69.12,2280.96,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Small
10413,36,100,8677.8,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,207,S12_1108,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,97562,USA,NA,King,Julie,Large
10103,27,100,3394.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10113,21,100,3415.44,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10126,21,100,2439.57,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,28023,Spain,EMEA,Sommer,Mart》,Small
10140,38,100,4829.8,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Technics Stores Inc.,9408 Furth Circle,,Burlingame,94217,USA,NA,Hirano,Juri,Medium
10150,30,100,4100.1,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Medium
10164,49,100,6563.06,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,Mini Auto Werke,Kirchgasse 6,,Graz,8010,Austria,EMEA,Mendel,Roland,Medium
10174,43,100,6817.22,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",31 Duncan St. West End,,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Medium
10183,41,100,6163.94,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,71270,USA,NA,Cervantes,Francisca,Medium
10194,38,100,4933.92,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,69004,France,EMEA,Saveley,Mary,Medium
10206,28,100,4056.36,12/5/2003 0:00,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10216,43,100,5759.42,2/2/2004 0:00,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,78000,France,EMEA,Tonini,Daniel,Medium
10229,25,100,3451,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10245,38,100,5920.4,5/4/2004 0:00,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,Super Scale Inc.,567 North Pendale Street,,New Haven,97823,USA,NA,Murphy,Leslie,Medium
10258,41,100,6668.24,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,28,100,4094.72,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,2067,Australia,APAC,Huxley,Adrian,Medium
10281,25,100,2938.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,136,S12_1666,Diecast Classics Inc.,7586 Pompton St.,,Allentown,70267,USA,NA,Yu,Kyung,Small
10291,41,100,6387.8,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,?kergatan 24,,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,39,100,6396,10/11/2004 0:00,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,78000,France,EMEA,Tonini,Daniel,Medium
10313,21,100,2669.1,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10322,27,100,4784.13,11/4/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,62005,USA,NA,Young,Valarie,Medium
10333,33,99.21,3273.93,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Mini Wheels Co.,5557 North Pendale Street,,San Francisco,,USA,NA,Murphy,Julie,Medium
10347,29,100,3586.43,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium
10357,49,100,5960.36,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10370,49,100,8470.14,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Large
10381,20,100,2952,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,136,S12_1666,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Small
10391,39,63.2,2464.8,3/9/2005 0:00,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small
10411,40,100,6232,5/1/2005 0:00,Shipped,2,5,2005,Trucks and Buses,136,S12_1666,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10424,49,100,7969.36,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,136,S12_1666,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Large
10107,21,100,3036.6,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,150,S12_2823,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Medium
10121,50,100,8284,5/7/2003 0:00,Shipped,2,5,2003,Motorcycles,150,S12_2823,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Large
10134,20,100,2711.2,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,150,S12_2823,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Small
10145,49,100,8339.8,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,90003,USA,NA,Young,Julie,Large
10159,38,100,6238.84,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,150,S12_2823,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Medium
10169,35,100,4639.25,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10180,40,100,6747.6,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Medium
10189,28,100,4512.48,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,90003,USA,NA,Young,Julie,Medium
10201,25,100,4029,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,150,S12_2823,Mini Wheels Co.,5557 North Pendale Street,,San Francisco,,USA,NA,Murphy,Julie,Medium
10211,36,100,4771.8,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,150,S12_2823,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Medium
10224,43,100,6087.94,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,150,S12_2823,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Medium
10237,32,100,4193.28,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,150,S12_2823,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,10022,USA,NA,Frick,Michael,Medium
10251,46,100,7552.28,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,150,S12_2823,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,94019,USA,NA,Brown,William,Large
10263,48,100,6434.4,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,150,S12_2823,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,97562,USA,NA,King,Julie,Medium
10276,43,100,5181.5,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,150,S12_2823,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,58339,USA,NA,Barajas,Miguel,Medium
10285,49,100,6863.92,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,150,S12_2823,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,51247,USA,NA,Hernandez,Marta,Medium
10299,24,100,4157.04,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,150,S12_2823,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Medium
10309,26,100,4660.24,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,150,S12_2823,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
